host_id,host_verifications
10177675,5
10177675,10
10975678,1
10975678,2
10975678,3
134660693,3
44953944,1
44953944,2
44953944,8
44953944,3
44953944,4
44953944,6
44953944,5
118508670,1
118508670,2
118508670,3
118508670,10
8331399,1
8331399,2
8331399,3
8331399,10
134647437,1
134647437,2
134647437,3
134647437,4
134647437,6
134647437,7
134647437,5
134647437,7
2542395,1
2542395,2
2542395,8
2542395,3
4699707,1
4699707,2
4699707,8
4699707,3
4699707,4
4699707,5
4699707,10
117880897,1
117880897,2
117880897,8
117880897,3
117880897,4
117880897,6
117880897,7
117880897,5
117880897,7
134828339,1
134828339,2
134828339,8
134828339,3
134828339,4
134828339,6
134828339,5
12469695,1
12469695,2
12469695,3
12469695,4
12469695,5
27804538,1
27804538,2
27804538,8
27804538,3
134888659,1
134888659,2
134888659,3
134888659,4
134888659,6
134888659,7
134888659,5
134888659,7
20384673,1
20384673,2
20384673,3
18912677,1
18912677,2
18912677,3
18912677,4
18912677,6
18912677,5
213446,1
213446,2
76340603,1
76340603,2
76340603,3
76340603,4
76340603,6
76340603,7
76340603,5
76340603,7
102343271,2
102343271,3
28334404,2
28334404,3
34887905,1
34887905,2
34887905,8
34887905,3
34887905,4
34887905,5
34887905,10
26511341,1
26511341,2
26511341,8
26511341,3
2736795,1
2736795,2
2736795,3
135022884,1
135022884,2
135022884,3
122074796,1
122074796,2
122074796,12
122074796,3
122074796,4
122074796,6
122074796,5
67724711,1
67724711,2
67724711,3
67724711,4
67724711,6
67724711,7
67724711,5
67724711,7
6323511,1
6323511,2
6323511,3
135191505,1
135191505,2
135191505,8
135191505,12
135191505,3
135191505,4
135191505,6
135191505,5
135338297,1
135338297,2
135338297,3
135338297,4
135338297,6
135338297,7
135338297,5
135338297,7
135339937,1
135339937,2
135339937,3
135339937,4
135339937,6
135339937,5
135352310,1
135352310,3
3087613,1
3087613,2
3087613,3
21726429,1
21726429,2
21726429,3
21726429,4
21726429,7
21726429,5
21726429,7
35973848,1
35973848,2
35973848,3
23060978,1
23060978,2
23060978,3
23060978,4
23060978,5
50969015,1
50969015,2
50969015,8
50969015,4
50969015,5
5002515,1
5002515,2
5002515,8
5002515,3
5002515,4
5002515,5
2677930,1
2677930,2
2677930,3
2677930,10
22219389,1
22219389,2
22219389,3
22219389,4
22219389,5
22219389,10
89146924,2
89146924,8
129440086,1
129440086,2
129440086,8
129440086,3
90230530,1
90230530,2
90230530,3
4729446,1
4729446,2
4729446,3
4729446,4
4729446,6
4729446,5
5590115,1
5590115,2
5590115,3
5590115,4
5590115,6
5590115,5
14709761,1
14709761,2
14709761,3
14709761,4
14709761,5
3084094,1
3084094,2
3084094,3
3084094,4
3084094,5
3084094,10
128894798,1
128894798,2
128894798,3
53371818,1
53371818,2
53371818,12
53371818,3
53371818,4
53371818,5
36810462,1
36810462,2
36810462,3
36810462,4
36810462,6
36810462,7
36810462,5
36810462,7
14214168,1
14214168,2
14214168,3
56014099,1
56014099,2
56014099,3
56014099,4
56014099,5
31392042,1
31392042,2
31392042,3
31392042,4
31392042,6
31392042,5
135486083,1
135486083,2
135486083,3
104495802,1
104495802,2
104495802,8
104495802,3
117735459,1
117735459,2
117735459,3
117735459,4
117735459,6
117735459,7
117735459,5
117735459,7
34212299,1
34212299,2
34212299,8
34212299,3
34212299,4
34212299,6
34212299,5
135765867,1
135765867,2
135765867,10
44379744,1
44379744,2
44379744,12
44379744,3
44379744,4
44379744,5
545874,1
545874,2
545874,3
545874,4
545874,6
545874,5
77652994,1
77652994,2
77652994,3
77652994,4
77652994,6
77652994,7
77652994,5
77652994,7
7368302,1
7368302,2
7368302,3
7368302,4
7368302,6
7368302,7
7368302,5
7368302,7
7368302,10
135868382,1
135868382,2
135868382,3
135868382,4
135868382,6
135868382,7
135868382,5
135868382,7
5718662,1
5718662,2
5718662,8
5718662,3
5718662,4
5718662,5
15207950,1
15207950,2
15207950,3
15207950,4
15207950,5
135890457,1
135890457,2
135890457,8
98791830,1
98791830,2
98791830,8
98791830,3
98791830,4
98791830,6
98791830,5
90293717,1
90293717,2
90293717,3
90293717,4
90293717,6
90293717,7
90293717,5
90293717,7
135968870,1
135968870,2
135968870,3
135968870,4
135968870,6
135968870,7
135968870,5
135968870,7
911135,1
911135,2
911135,12
911135,3
911135,4
911135,6
911135,7
911135,5
911135,7
8191832,1
8191832,2
8191832,3
8191832,4
8191832,5
135973285,1
135973285,2
135973285,3
135973285,4
135973285,6
135973285,7
135973285,5
135973285,7
135978498,1
135978498,2
10411702,1
10411702,2
10411702,3
10411702,4
10411702,5
136047855,2
136047855,3
7232336,1
7232336,2
7232336,3
7232336,4
7232336,10
66690175,1
66690175,2
66690175,3
66690175,4
66690175,6
66690175,7
66690175,5
66690175,7
136057270,1
136057270,2
136057270,3
136057270,4
136057270,6
136057270,7
136057270,5
136057270,7
4856116,1
4856116,2
4856116,8
4856116,12
4856116,3
4856116,4
4856116,6
4856116,5
14992102,1
14992102,2
14992102,8
14992102,3
14992102,4
14992102,6
14992102,7
14992102,5
14992102,7
3263969,1
3263969,2
3263969,3
3263969,4
3263969,5
3263969,10
111611619,1
111611619,2
111611619,3
2129571,1
2129571,2
2129571,3
2129571,4
2129571,5
2129571,10
53843329,1
53843329,2
53843329,3
53843329,4
53843329,5
45341447,1
45341447,2
45341447,8
45341447,3
45341447,4
45341447,6
45341447,5
24108449,1
24108449,2
24108449,3
24108449,4
24108449,6
24108449,5
32107742,1
32107742,2
32107742,3
32107742,4
32107742,5
2431409,1
2431409,2
2431409,8
2431409,3
2431409,4
2431409,5
33235821,1
33235821,2
33235821,3
96644780,1
96644780,2
96644780,3
96644780,10
7845891,1
7845891,2
7845891,8
7845891,3
7845891,4
7845891,5
7845891,10
135837161,1
135837161,2
32054459,1
32054459,2
32054459,3
32054459,4
32054459,5
101673904,1
101673904,2
101673904,3
101673904,4
101673904,6
101673904,7
101673904,5
101673904,7
136383989,1
136383989,2
136383989,3
48090800,1
48090800,2
48090800,13
48090800,3
48090800,11
48090800,4
48090800,5
136475166,2
136475166,3
136787579,1
136787579,2
136787579,3
46163740,1
46163740,2
46163740,3
46163740,4
46163740,6
46163740,7
46163740,5
46163740,7
8954474,1
8954474,2
8954474,3
13068776,1
13068776,2
13068776,3
13068776,4
13068776,6
13068776,7
13068776,5
13068776,7
14401197,1
14401197,2
14401197,3
14401197,4
14401197,6
14401197,5
14401197,10
62315759,1
62315759,2
62315759,8
62315759,3
62315759,4
62315759,6
62315759,7
62315759,5
62315759,7
17790434,1
17790434,2
17790434,3
17790434,4
17790434,5
136620375,1
136620375,2
136620375,3
21611073,1
21611073,2
21611073,3
22452968,1
22452968,2
22452968,8
22452968,3
136711229,1
136711229,2
136711229,8
136711229,3
136711229,4
136711229,6
136711229,7
136711229,5
136711229,7
136711229,10
66857400,1
66857400,2
66857400,12
66857400,4
66857400,5
2526970,1
2526970,2
2526970,8
2526970,3
2526970,4
2526970,6
2526970,7
2526970,5
2526970,7
67456052,1
67456052,2
67456052,3
67456052,4
67456052,5
45269549,1
45269549,2
45269549,3
50277358,1
50277358,2
50277358,3
50277358,4
50277358,6
50277358,7
50277358,5
50277358,7
43357679,1
43357679,2
43357679,3
43357679,4
43357679,5
39671122,1
39671122,2
39671122,8
39671122,3
39671122,4
39671122,5
136869310,1
136869310,2
136869310,3
136869310,4
136869310,6
136869310,7
136869310,5
136869310,7
136871133,2
136871133,3
136871133,4
136871133,6
136871133,5
136877562,1
136877562,2
136877562,3
122828858,1
122828858,2
122828858,8
122828858,3
122828858,4
122828858,6
122828858,5
57881607,1
57881607,2
57881607,3
136891295,1
136891295,2
136891295,3
1102773,1
1102773,2
1102773,8
1102773,3
1102773,4
1102773,6
1102773,5
136910746,1
136910746,2
136910746,3
136909914,1
136909914,2
136909914,3
38152671,1
38152671,2
38152671,3
111798801,1
111798801,2
111798801,8
111798801,3
3706957,1
3706957,2
3706957,13
3706957,3
3706957,11
3706957,4
3706957,15
3706957,5
111472671,1
111472671,2
111472671,3
67916042,1
67916042,2
67916042,8
67916042,3
67916042,4
67916042,5
67545323,1
67545323,2
67545323,8
29013815,1
29013815,2
29013815,3
29013815,4
29013815,5
137052988,1
137052988,2
137087606,1
137087606,2
137087606,8
137087606,3
137087606,4
137087606,6
137087606,5
10364889,1
10364889,2
10364889,3
10364889,4
10364889,6
10364889,5
70130045,1
70130045,2
70130045,3
70130045,4
70130045,6
70130045,5
22431152,1
22431152,2
22431152,13
22431152,3
22431152,11
72630691,1
72630691,2
72630691,3
47313556,1
47313556,2
47313556,8
47313556,3
47313556,10
136717446,1
136717446,2
136717446,3
18740832,1
18740832,2
18740832,12
18740832,3
18740832,4
18740832,5
28766051,1
28766051,2
28766051,3
28766051,4
28766051,6
28766051,5
6165869,1
6165869,2
6165869,8
6165869,3
13627561,1
13627561,2
13627561,8
13627561,3
13627561,10
96951009,1
96951009,2
96951009,3
96951009,4
96951009,6
96951009,7
96951009,5
96951009,7
135719373,1
135719373,2
135719373,3
134533413,1
134533413,2
134533413,8
134533413,3
134533413,4
134533413,6
134533413,5
137313530,1
137313530,2
137313530,3
137313530,4
137313530,6
137313530,7
137313530,5
137313530,7
17111571,1
17111571,2
17111571,3
17111571,4
63847294,1
63847294,2
63847294,3
63847294,4
63847294,6
63847294,5
36944351,2
137444249,1
137444249,2
137444249,3
14126623,1
14126623,2
14126623,3
14126623,4
14126623,6
14126623,5
14126623,10
24472234,1
24472234,2
24472234,3
137448670,1
137448670,2
137448670,3
20810451,1
20810451,2
20810451,8
20810451,3
20810451,4
20810451,6
20810451,7
20810451,5
20810451,7
30088284,1
30088284,2
30088284,4
30088284,6
30088284,7
30088284,5
30088284,7
940190,1
940190,2
940190,8
940190,3
31274822,1
31274822,2
31274822,3
31274822,4
31274822,5
109041307,1
109041307,2
109041307,3
137493258,2
137493258,3
137496124,1
137496124,2
137496124,3
137500097,1
137500097,2
137500097,3
137500097,4
137500097,6
137500097,5
65065454,1
65065454,2
65065454,3
127387738,1
127387738,2
127387738,8
127387738,3
127387738,4
127387738,6
127387738,5
62217463,1
62217463,2
62217463,3
62217463,4
62217463,5
137512454,1
137512454,2
137512454,3
137512454,4
137512454,6
137512454,7
137512454,5
137512454,7
137521866,1
137521866,2
137521866,3
137526197,1
137526197,2
137526197,3
137531534,1
137531534,2
137531534,3
137531534,4
137531534,6
137531534,7
137531534,5
137531534,7
29261436,1
29261436,2
29261436,8
29261436,3
29261436,11
29261436,4
29261436,5
9840524,1
9840524,2
9840524,3
9840524,4
9840524,5
41233792,1
41233792,2
41233792,3
41233792,4
41233792,6
41233792,5
137624537,1
137624537,2
137624537,3
137624537,4
137624537,6
137624537,5
4113119,1
4113119,2
4113119,8
4113119,3
4113119,4
4113119,5
137665108,1
137665108,2
137665108,3
137692311,1
137692311,2
138286256,1
138286256,2
138286256,3
138286256,4
138286256,6
138286256,5
14050577,1
14050577,2
14050577,3
6516659,1
6516659,2
6516659,8
6516659,12
6516659,3
6516659,4
6516659,5
137787528,1
137787528,2
137787528,3
63501313,1
63501313,2
63501313,3
63501313,4
63501313,6
63501313,5
137684052,1
137684052,2
137684052,8
137684052,3
137684052,4
137684052,6
137684052,5
22087218,1
22087218,2
22087218,3
22087218,4
22087218,6
22087218,7
22087218,5
22087218,7
14125902,1
14125902,2
14125902,3
14125902,4
14125902,6
14125902,5
14125902,10
40039305,1
40039305,2
40039305,3
137613137,1
137613137,2
137613137,3
137613137,4
137613137,6
137613137,7
137613137,5
137613137,7
23490446,1
23490446,2
23490446,8
23490446,3
23490446,11
23490446,4
23490446,5
23490446,10
53025541,1
53025541,2
53025541,3
53025541,4
53025541,6
53025541,7
53025541,5
53025541,7
10368067,1
10368067,2
10368067,3
137875691,1
137875691,2
137947688,1
137947688,2
137947688,3
107768245,1
107768245,2
107768245,12
107768245,3
107768245,4
107768245,6
107768245,5
40186338,1
40186338,2
40186338,3
40186338,4
40186338,6
40186338,7
40186338,5
40186338,7
3173491,1
3173491,2
3173491,13
3173491,8
3173491,3
3173491,11
57614831,1
57614831,2
57614831,3
57614831,4
57614831,6
57614831,5
116812394,1
116812394,2
116812394,3
116812394,4
116812394,6
116812394,5
117145088,1
117145088,2
117145088,3
42398354,1
42398354,2
42398354,3
42398354,4
42398354,5
132042578,1
132042578,2
132042578,3
132042578,4
132042578,6
132042578,7
132042578,5
132042578,7
23156301,1
23156301,2
23156301,3
23156301,4
23156301,5
23156301,10
11622691,1
11622691,2
11622691,3
11622691,4
11622691,5
63524329,1
63524329,2
63524329,4
63524329,5
138197126,1
138197126,2
138197126,3
138287361,1
138287361,2
138287361,3
90190155,1
90190155,2
90190155,8
90190155,3
138204831,1
138204831,2
138204831,3
138204831,4
138204831,6
138204831,7
138204831,5
138204831,7
138204831,10
87248928,1
87248928,2
54858390,1
54858390,2
54858390,8
54858390,3
54858390,4
54858390,6
54858390,7
54858390,5
54858390,7
1472760,1
1472760,2
1472760,3
1472760,4
1472760,7
1472760,5
1472760,7
1472760,10
1509797,1
1509797,2
1509797,8
1509797,3
1509797,4
1509797,5
117725180,2
117725180,8
4316890,1
4316890,2
4316890,8
4316890,3
4316890,4
4316890,6
4316890,7
4316890,5
4316890,7
138139463,1
138139463,2
138139463,8
138139463,3
9179919,1
9179919,2
9179919,8
9179919,3
9179919,4
9179919,6
9179919,7
9179919,5
9179919,7
10964309,1
10964309,2
10964309,3
102680589,1
102680589,2
102680589,8
102680589,3
102680589,4
102680589,6
102680589,5
735149,1
735149,2
735149,8
735149,3
735149,4
735149,5
2214923,1
2214923,2
2214923,3
2214923,4
2214923,5
138336936,1
138336936,2
138336936,4
138336936,6
138336936,7
138336936,5
138336936,7
137554233,1
137554233,2
137554233,3
138342508,1
138342508,2
138342508,3
1177232,1
1177232,2
1177232,8
1177232,3
1177232,4
1177232,5
34767549,1
34767549,2
34767549,3
138360176,1
138360176,2
138374469,1
138374469,2
138374469,8
138374469,3
138374469,4
138374469,6
138374469,5
30155938,1
30155938,2
30155938,8
30155938,3
30155938,4
30155938,6
30155938,7
30155938,5
30155938,7
138380859,1
138380859,2
106109585,1
106109585,2
106109585,8
106109585,3
106109585,4
106109585,6
106109585,5
107623675,2
107623675,3
138400590,1
138400590,2
138400590,3
138469409,1
138469409,2
138469409,3
29750778,1
29750778,2
29750778,3
29750778,4
29750778,5
137226755,1
137226755,2
137226755,3
63195503,1
63195503,2
63195503,3
91233215,1
91233215,2
91233215,3
46157018,1
46157018,2
46157018,3
46157018,4
46157018,5
138531819,1
138531819,2
138531819,8
138531819,3
55112486,1
55112486,2
55112486,8
55112486,3
55112486,4
55112486,5
138541821,1
138541821,2
18192238,1
18192238,2
18192238,3
18192238,4
18192238,6
18192238,5
18192238,10
2245764,1
2245764,2
2245764,3
16495933,1
16495933,2
16495933,3
16495933,10
70210397,1
70210397,2
70210397,8
70210397,3
70210397,4
70210397,6
70210397,5
138592590,1
138592590,2
138592590,3
93826873,1
93826873,2
93826873,8
93826873,3
19845502,1
19845502,2
19845502,12
19845502,3
19845502,4
19845502,5
95503269,1
95503269,2
95503269,8
95503269,3
138664878,1
138664878,2
138664878,3
14051272,1
14051272,2
14051272,3
14051272,4
14051272,5
58927480,1
58927480,2
58927480,8
58927480,3
58927480,4
58927480,5
16710995,1
16710995,2
16710995,3
16710995,4
16710995,7
16710995,5
16710995,7
110848798,1
110848798,2
110848798,3
138473042,1
138473042,2
138473042,3
138473042,4
138473042,6
138473042,7
138473042,5
138473042,7
29999601,1
29999601,2
29999601,3
29999601,4
29999601,5
12481236,1
12481236,2
12481236,3
12481236,4
12481236,5
115286875,1
115286875,2
115286875,3
115286875,4
115286875,6
115286875,5
138761272,1
138761272,2
138761272,3
138761272,4
138761272,6
138761272,7
138761272,5
138761272,7
138521067,1
138521067,2
138521067,3
138521067,4
138521067,6
138521067,7
138521067,5
138521067,7
138839091,1
138839091,2
138839091,3
138839091,4
138839091,6
138839091,7
138839091,5
138839091,7
101125050,1
101125050,2
101125050,12
101125050,3
101125050,4
101125050,5
3015982,1
3015982,2
3015982,8
3015982,3
21325628,1
21325628,2
21325628,3
138893815,1
138893815,2
138893815,3
138903513,1
138903513,2
138903513,3
136909044,2
136909044,3
125923488,1
125923488,2
125923488,8
125923488,3
138932926,1
138932926,2
138932926,3
22184998,1
22184998,2
22184998,8
22184998,3
22184998,4
22184998,5
17653923,1
17653923,2
17653923,3
7345803,1
7345803,2
7345803,3
7345803,4
7345803,6
7345803,7
7345803,5
7345803,7
121835289,2
138978749,1
138978749,2
138978749,3
7721386,1
7721386,2
7721386,3
23585423,1
23585423,2
23585423,3
23585423,4
23585423,5
4451952,1
4451952,2
4451952,3
4451952,4
4451952,6
4451952,5
41938571,1
41938571,2
41938571,3
41938571,4
41938571,6
41938571,7
41938571,5
41938571,7
112822501,1
112822501,2
112822501,8
112822501,3
4508680,1
4508680,2
4508680,3
4508680,4
4508680,6
4508680,7
4508680,5
4508680,7
73562643,2
73562643,12
73562643,3
73562643,4
73562643,5
2839232,1
2839232,2
2839232,8
2839232,3
17119049,1
17119049,2
17119049,3
17119049,4
17119049,5
136254362,1
136254362,2
136254362,8
139197090,1
139197090,2
139197090,3
37291923,1
37291923,2
37291923,8
37291923,3
139078310,1
139078310,2
139078310,3
11482966,1
11482966,2
11482966,3
11482966,4
11482966,5
139262930,1
139262930,2
139262930,3
139267006,1
139267006,2
139267006,3
46480633,1
46480633,2
46480633,8
46480633,3
46480633,4
46480633,6
46480633,5
40931798,1
40931798,2
40931798,3
139284593,1
139284593,2
139289486,1
139289486,2
139289486,3
139365696,1
139365696,2
139365696,8
139365696,3
53752240,2
53752240,8
53752240,3
29634720,1
29634720,2
29634720,8
29634720,3
29634720,4
29634720,6
29634720,5
24062965,1
24062965,2
24062965,8
24062965,3
50822706,1
50822706,2
50822706,3
54519770,1
54519770,2
54519770,8
139470345,1
139470345,2
139470345,3
139470345,4
139470345,6
139470345,5
131410199,1
131410199,2
131410199,8
131410199,3
14574668,1
14574668,2
14574668,3
14574668,4
14574668,6
14574668,7
14574668,5
14574668,7
26838383,1
26838383,2
26838383,3
26838383,4
26838383,5
10628996,1
10628996,2
10628996,3
10628996,4
10628996,5
10628996,10
139580852,1
139580852,2
139580852,8
139580852,3
10112027,1
10112027,2
10112027,3
76069504,1
76069504,2
76069504,3
76069504,10
30296395,1
30296395,2
30296395,8
30296395,3
10330359,1
10330359,2
10330359,3
10330359,4
10330359,5
68120677,1
68120677,2
68120677,3
68120677,4
68120677,6
68120677,5
9548216,1
9548216,2
9548216,3
43079525,1
43079525,2
43079525,3
2371986,1
2371986,2
2371986,8
2371986,3
139660630,1
139660630,2
139660630,8
139660630,3
139660630,4
139660630,6
139660630,5
1518361,1
1518361,2
1518361,8
1518361,3
1518361,4
1518361,5
139795345,1
139795345,2
139795345,8
139795345,3
11505526,1
11505526,2
11505526,3
11505526,4
11505526,5
61783281,1
61783281,2
61783281,3
61783281,10
139815709,1
139815709,2
139815709,3
139815709,4
139815709,6
139815709,5
139491466,1
139491466,2
139491466,3
139491466,4
139491466,6
139491466,7
139491466,5
139491466,7
49606224,1
49606224,2
49606224,8
49606224,3
44225331,1
44225331,2
44225331,3
139165461,1
139165461,2
139165461,3
139266357,1
139266357,2
139266357,3
139266357,4
139266357,6
139266357,7
139266357,5
139266357,7
16803915,1
16803915,2
16803915,4
16803915,5
11683687,1
11683687,2
11683687,12
11683687,3
11683687,4
11683687,6
11683687,5
11683687,10
1112419,1
1112419,2
1112419,8
1112419,3
70198123,1
70198123,2
70198123,8
70198123,3
70198123,4
70198123,5
4331505,1
4331505,2
4331505,3
4331505,4
4331505,5
50813519,1
50813519,2
50813519,8
50813519,3
50813519,4
50813519,6
50813519,5
50813519,10
30834036,1
30834036,2
30834036,8
30834036,3
140052301,1
140052301,2
140052301,3
140052301,4
140052301,6
140052301,5
11816571,1
11816571,2
11816571,3
36956627,1
36956627,2
36956627,3
36956627,4
36956627,5
5688877,1
5688877,2
5688877,3
5688877,4
5688877,5
5688877,10
140110384,1
140110384,2
140110384,3
98962298,1
98962298,2
98962298,8
98962298,3
123066968,1
123066968,2
